r,gr,k,Fg_k,S_k,G_k,D_k
0.004405580484050956,0.6106862344808922,0.0,-0.0179988773108923,0.9982001122689108,-0.33169213582746865,0.33169213582746865
0.013216741452152868,0.61604252658865,0.019550342130987292,-0.017997670442178745,0.9982002329557821,-0.009632404120098827,0.009632404120098827
0.022027902420254777,0.6213970406860307,0.039100684261974585,-0.017994050623224275,0.9982005949376775,-0.013012327721817265,0.013012327721817265
0.03083906338835669,0.6267489186358338,0.05865102639296188,-0.017988020214731504,0.9982011979785268,-0.016893019994785145,0.016893019994785145
0.039650224356458603,0.6320972961059947,0.07820136852394917,-0.017979583148352806,0.9982020416851647,-0.02127105094062446,0.02127105094062446
0.04846138532456051,0.6374413027937043,0.09775171065493646,-0.01796874492241625,0.9982031255077584,-0.026142552025282,0.026142552025282
0.05727254629266242,0.6427800626529934,0.11730205278592376,-0.017955512595950008,0.998204448740405,-0.031503219978845344,0.031503219978845344
0.06608370726076433,0.6481126941257123,0.13685239491691104,-0.017939894781013148,0.9982060105218987,-0.03734832102133001,0.03734832102133001
0.07489486822886625,0.6534383103757897,0.15640273704789834,-0.017921901633343056,0.9982078098366657,-0.043672695510012405,0.043672695510012405
0.08370602919696815,0.6587560195266957,0.17595307917888564,-0.017901544841332096,0.9982098455158668,-0.05047076300336888,0.05047076300336888
0.09251719016507007,0.6640649249019976,0.19550342130987292,-0.01787883761334818,0.9982121162386652,-0.05773652773625681,0.05773652773625681
0.10132835113317198,0.6693641252689282,0.21505376344086022,-0.017853794663416286,0.9982146205336584,-0.0654635845005633,0.0654635845005633
0.11013951210127389,0.6746527150848549,0.23460410557184752,-0.017826432195280045,0.998217356780472,-0.0736451249250778,0.0736451249250778
0.1189506730693758,0.679929784746562,0.2541544477028348,-0.01779676788486486,0.9982203232115135,-0.08227394414795322,0.08227394414795322
0.1277618340374777,0.6851944208422418,0.27370478983382207,-0.017764820861165903,0.9982235179138834,-0.09134244787470641,0.09134244787470641
0.13657299500557962,0.690445706406093,0.2932551319648094,-0.017730611685586768,0.9982269388314413,-0.10084265981428613,0.10084265981428613
0.14538415597368154,0.6956827211754297,0.3128054740957967,-0.01769416232975638,0.9982305837670243,-0.11076622948535264,0.11076622948535264
0.15419531694178346,0.7009045418501931,0.33235581622678395,-0.017655496151853984,0.9982344503848146,-0.12110444038453314,0.12110444038453314
0.16300647790988537,0.7061102423547672,0.3519061583577713,-0.017614637871473875,0.9982385362128526,-0.13184821850801284,0.13184821850801284
0.17181763887798726,0.7112988941019933,0.37145650048875856,-0.01757161354306378,0.9982428386456936,-0.1429881412174757,0.1429881412174757
0.18062879984608918,0.7164695662592764,0.39100684261974583,-0.017526450527972394,0.9982473549472027,-0.1545144464410431,0.1545144464410431
0.1894399608141911,0.7216213260166839,0.41055718475073316,-0.017479177465143637,0.9982520822534856,-0.16641704219950226,0.16641704219950226
0.198251121782293,0.7267532388569244,0.43010752688172044,-0.01742982424049711,0.9982570175759503,-0.17868551644778688,0.17868551644778688
0.20706228275039493,0.7318643688271078,0.4496578690127077,-0.017378421955035767,0.9982621578044965,-0.19130914722134534,0.19130914722134534
0.21587344371849682,0.7369537788121714,0.46920821114369504,-0.017325002891723697,0.9982674997108276,-0.20427691307670928,0.20427691307670928
0.22468460468659873,0.7420205308098764,0.4887585532746823,-0.01726960048117861,0.9982730399518821,-0.21757750381527405,0.21757750381527405
0.23349576565470065,0.7470636862072565,0.5083088954056696,-0.01721224926622507,0.9982787750733775,-0.23119933147903762,0.23119933147903762
0.24230692662280257,0.7520823060584179,0.5278592375366569,-0.017152984865356175,0.9982847015134644,-0.24513054160670097,0.24513054160670097
0.2511180875909045,0.7570754513635833,0.5474095796676441,-0.01709184393515286,0.9982908156064847,-0.25935902473834277,0.25935902473834277
0.2599292485590064,0.7620421833492692,0.5669599217986315,-0.017028864131711303,0.9982971135868288,-0.27387242815659685,0.27387242815659685
0.2687404095271083,0.7669815637494904,0.5865102639296188,-0.016964084071130307,0.998303591592887,-0.2886581678519746,0.2886581678519746
0.27755157049521023,0.771892655087884,0.6060606060606061,-0.01689754328911187,0.9983102456710888,-0.30370344069986854,0.30370344069986854
0.2863627314633121,0.7767745209606475,0.6256109481915934,-0.0168292821997292,0.998317071780027,-0.31899523683640657,0.31899523683640657
0.295173892431414,0.7816262263201774,0.6451612903225806,-0.016759342053417524,0.9983240657946583,-0.3345203522202651,0.3345203522202651
0.3039850533995159,0.7864468377593081,0.6647116324535679,-0.016687764894244343,0.9983312235105756,-0.3502654013673063,0.3502654013673063
0.31279621436761784,0.791235423796039,0.6842619745845552,-0.01661459351651625,0.9983385406483484,-0.36621683024470025,0.36621683024470025
0.32160737533571976,0.7959910551586441,0.7038123167155426,-0.016539871420780762,0.9983460128579219,-0.38236092931111976,0.38236092931111976
0.3304185363038217,0.8007128050710575,0.7233626588465298,-0.016463642769282087,0.9983536357230718,-0.3986838466894204,0.3986838466894204
0.3392296972719236,0.8053997495384291,0.7429130009775171,-0.016385952340930512,0.998361404765907,-0.41517160145804494,0.41517160145804494
0.3480408582400255,0.8100509676327425,0.7624633431085044,-0.016306845485845718,0.9983693154514154,-0.4318100970473602,0.4318100970473602
0.3568520192081274,0.8146655417783897,0.7820136852394917,-0.016226368079534807,0.9983773631920465,-0.4485851347270371,0.4485851347270371
0.36566318017622934,0.8192425580375982,0.8015640273704789,-0.016144566476766167,0.9983855433523234,-0.46548242717039984,0.46548242717039984
