k,diff
0.0,0.01653531545134168
0.03913894324853229,0.0012470611634624248
0.07827788649706457,0.0020524583150822173
0.11741682974559686,0.0030645637079059623
0.15655577299412915,0.004288517076261822
0.19569471624266144,0.005729918753022034
0.23483365949119372,0.007394560480656925
0.273972602739726,0.009288134672586323
0.3131115459882583,0.011415931353800257
0.3522504892367906,0.013782532519694024
0.3913894324853229,0.016391513896789056
0.43052837573385516,0.01924516404492005
0.46966731898238745,0.022344230430415557
0.5088062622309197,0.025687701501488136
0.547945205479452,0.029272632948619592
0.5870841487279843,0.0330940252450137
0.6262230919765166,0.0371447582543275
0.6653620352250489,0.041415587210988924
0.7045009784735812,0.04589520275861869
0.7436399217221135,0.05057035600044091
0.7827788649706457,0.055426047733068584
0.821917808219178,0.060445779245541065
0.8610567514677103,0.06561186030718602
0.9001956947162426,0.0709057682847527
0.9393346379647749,0.07630855079802634
0.9784735812133072,0.08180126291083023
1.0176125244618395,0.08736542871743014
1.0567514677103718,0.0929835162011774
1.095890410958904,0.09863941359908757
1.1350293542074363,0.10431889509156966
1.1741682974559686,0.11001006355876286
1.213307240704501,0.11570375832297985
1.2524461839530332,0.1213939163455402
1.2915851272015655,0.12707787610094146
1.3307240704500978,0.13275661445958797
1.36986301369863,0.13843490820248916
1.4090019569471623,0.14412141336774087
1.4481409001956946,0.1498286573167118
1.487279843444227,0.15557294035796954
1.5264187866927592,0.16137414590611887
1.5655577299412915,0.16725546129983593
1.6046966731898238,0.17324301957370192
1.643835616438356,0.17936551683497437
1.6829745596868884,0.18565430903238417
1.7221135029354206,0.19216226435889505
1.761252446183953,0.1988003380614547
1.8003913894324852,0.20590032770613148
1.8395303326810175,0.21313220192357668
1.8786692759295498,0.22072509061358292
1.917808219178082,0.22867666332760983
1.9569471624266144,0.2370094481949757
1.9960861056751467,0.24574463800842183
2.035225048923679,0.25489966190563873
2.0743639921722115,0.2644872422490956
2.1135029354207435,0.2745147614036143
2.152641878669276,0.2849837701752742
2.191780821917808,0.2958896066109702
2.2309197651663406,0.30722112131139623
2.2700587084148727,0.3189605115244696
2.309197651663405,0.3310832668736903
2.3483365949119372,0.34355822838054806
2.3874755381604698,0.3563477607172745
2.426614481409002,0.36940803557519786
2.4657534246575343,0.3826894220086041
2.5048923679060664,0.3961369775834598
2.544031311154599,0.4096910322792535
2.583170254403131,0.4232878553415116
2.6223091976516635,0.43686039374792873
2.6614481409001955,0.45033906964724846
2.700587084148728,0.46365262308009214
2.73972602739726,0.4767289855322083
2.7788649706457926,0.48949616939919416
2.8180039138943247,0.5018831582612826
2.857142857142857,0.5138207830040091
2.8962818003913893,0.5252425692333418
2.935420743639922,0.5360855421353463
2.974559686888454,0.5462909758884003
3.0136986301369864,0.5558050759291842
3.0528375733855184,0.5645795837808834
3.091976516634051,0.5725722957223809
3.131115459882583,0.5797474882973948
3.1702544031311155,0.5860762454757875
3.2093933463796476,0.5915366841543648
3.24853228962818,0.5961140765870869
3.287671232876712,0.5998008702131532
3.3268101761252447,0.6025966071670013
3.3659491193737767,0.6045077475010086
3.4050880626223092,0.6055474017437454
3.4442270058708413,0.6057349798755194
3.483365949119374,0.6050957650802591
3.522504892367906,0.6036604216924584
3.5616438356164384,0.601464447627631
3.6007827788649704,0.5985475822041337
3.639921722113503,0.5949531806683375
3.679060665362035,0.5907275668917578
3.7181996086105675,0.5859193756568679
3.7573385518590996,0.5805788956525468
3.796477495107632,0.5747574238235202
3.835616438356164,0.5685066410412425
3.8747553816046967,0.5618780182195628
3.9138943248532287,0.5549222610263271
3.9530332681017613,0.5476888002312457
3.9921722113502933,0.540225333556215
4.031311154598826,0.5325774236391148
4.070450097847358,0.5247881554500431
4.109589041095891,0.5168978552104768
4.148727984344423,0.5089438716136954
4.187866927592955,0.5009604189374031
4.227005870841487,0.49297848048546555
4.26614481409002,0.4850257697752234
4.305283757338552,0.47712674592420967
4.344422700587084,0.46930267890693855
4.383561643835616,0.4615717596329141
4.422700587084149,0.4539492493180468
4.461839530332681,0.4464476621762792
4.500978473581213,0.4390769752556025
4.540117416829745,0.4318448591187263
4.579256360078278,0.4247569231178545
4.61839530332681,0.4178169691851821
4.657534246575342,0.41102724832465753
4.6966731898238745,0.4043887143921516
4.7358121330724074,0.39790127024400945
4.7749510763209395,0.3915640018409441
4.814090019569472,0.3853753965659621
4.853228962818004,0.3793335425892934
4.892367906066537,0.37343630684699747
4.931506849315069,0.36768148984225846
4.970645792563601,0.36206695613818596
5.009784735812133,0.35659074008144387
5.048923679060666,0.35125112687100923
5.088062622309198,0.34604670965049067
5.12720156555773,0.34097642380681137
5.166340508806262,0.3360395600791328
5.205479452054795,0.33123575843847064
5.244618395303327,0.32656498499586917
5.283757338551859,0.3220274943933248
5.322896281800391,0.31762378027508475
5.362035225048924,0.31335451648117285
5.401174168297456,0.3092204916215664
5.440313111545988,0.30522253959634327
5.47945205479452,0.30136146849855194
5.518590998043053,0.29763799018457604
5.557729941291585,0.29405265253625146
