r,gr,k,Fg_k,S_k,G_k,D_k
0.0062273946577337935,0.8115614745996307,0.0,-0.19545613973627252,-13.65921048022044,0.6534716165913202,-0.6534716165913202
0.01868218397320138,0.8213350002033429,0.03913894324853229,-0.19531141019060175,-13.64835576429513,-0.5334599268037145,0.5334599268037145
0.03113697328866897,0.8308255631506796,0.07827788649706457,-0.1948777759063542,-13.615833192976565,-0.8742395283421603,0.8742395283421603
0.04359176260413655,0.8400234885406443,0.11741682974559686,-0.19415689687257842,-13.561767265443383,-1.298611456544194,1.298611456544194
0.05604655191960414,0.8489207512030825,0.15655577299412915,-0.1931515295277786,-13.486364714583393,-1.8064552735040234,1.8064552735040234
0.06850134123507173,0.8575109393313389,0.19569471624266144,-0.19186551151804956,-13.389913363853717,-2.397625748375922,2.397625748375922
0.08095613055053931,0.8657892072619628,0.23483365949119372,-0.19030374050388787,-13.27278053779159,-3.07195231371532,3.07195231371532
0.0934109198660069,0.8737522187114564,0.273972602739726,-0.1884721471597373,-13.1354110369803,-3.829238440478224,3.829238440478224
0.10586570918147449,0.8813980814522733,0.3131115459882583,-0.18637766254956042,-12.978324691217033,-4.669260935429689,4.669260935429689
0.11832049849694208,0.8887262747637774,0.3522504892367906,-0.18402818009953015,-12.80211350746476,-5.591769165081101,5.591769165081101
0.13077528781240966,0.895737570835877,0.3913894324853229,-0.18143251242502956,-12.607438431877217,-6.596484210848239,6.596484210848239
0.14323007712787725,0.9024339514076045,0.43052837573385516,-0.17860034330323984,-12.395025747742988,-7.683097960458009,7.683097960458009
0.15568486644334484,0.9088185208146637,0.46966731898238745,-0.17554217511444395,-12.165663133583296,-8.851272141104944,8.851272141104944
0.16813965575881243,0.9148954166257383,0.5088062622309197,-0.17226927210451884,-11.920195407838913,-10.100637300195517,10.100637300195517
0.18059444507428002,0.9206697189403473,0.547945205479452,-0.16879359984773176,-11.659519988579882,-11.430791739918659,11.430791739918659
0.1930492343897476,0.9261473593743409,0.5870841487279843,-0.16512776131267756,-11.384582098450817,-12.841300412162711,12.841300412162711
0.20550402370521517,0.9313350306463716,0.6262230919765166,-0.16128492995484517,-11.096369746613387,-14.331693780634197,14.331693780634197
0.21795881302068276,0.9362400976038918,0.6653620352250489,-0.15727878027671524,-10.795908520753644,-15.901466657269113,15.901466657269113
0.23041360233615035,0.9408705104124853,0.7045009784735812,-0.1531234163103684,-10.484256223277631,-17.550077020279076,17.550077020279076
0.24286839165161794,0.9452347205455374,0.7436399217221135,-0.14883329848821625,-10.162497386616218,-19.276944821356874,19.276944821356874
0.2553231809670855,0.9493416001005764,0.7827788649706457,-0.14442316937460584,-9.831737703095438,-21.081450789732216,21.081450789732216
0.2677779702825531,0.9532003648810319,0.821917808219178,-0.13990797873465893,-9.49309840509942,-22.962935240900414,22.962935240900414
0.2802327595980207,0.9568205015810504,0.8610567514677103,-0.1353028084167711,-9.147710631257832,-24.920696897921385,24.920696897921385
0.2926875489134883,0.9602116993302092,0.9001956947162426,-0.13062279752176775,-8.796709814132582,-26.953991733248596,26.953991733248596
0.30514233822895587,0.9633837857673333,0.9393346379647749,-0.12588306832481305,-8.44123012436098,-29.062031839061035,29.062031839061035
0.3175971275444235,0.966346667743252,0.9784735812133072,-0.12109865340590915,-8.082399005443186,-31.24398433403967,31.24398433403967
0.33005191685989105,0.9691102766802693,1.0176125244618395,-0.11628442443128754,-7.721331832346566,-33.49897031447872,33.49897031447872
0.34250670617535867,0.971684518560455,1.0567514677103718,-0.11145502301134355,-7.359126725850766,-35.82606385751851,35.82606385751851
0.35496149549082623,0.9740792284589042,1.095890410958904,-0.10662479404113571,-6.996859553085178,-38.224291084153364,38.224291084153364
0.3674162848062938,0.9763041294966288,1.1350293542074363,-0.10180772190706228,-6.635579143029671,-40.692629289496914,40.692629289496914
0.3798710741217614,0.9783687960471497,1.1741682974559686,-0.09701736991834092,-6.276302743875569,-43.23000614758251,43.23000614758251
0.39232586343722897,0.9802826210028295,1.213307240704501,-0.09226682329456602,-5.920011747092452,-45.835298997733304,45.835298997733304
0.4047806527526966,0.9820547868801703,1.2524461839530332,-0.08756863601116179,-5.567647700837134,-48.50733421926476,48.50733421926476
0.41723544206816415,0.9836942405271855,1.2915851272015655,-0.08293478177322781,-5.220108632992086,-51.2448867009742,51.2448867009742
0.42969023138363177,0.9852096711809191,1.3307240704500978,-0.07837660935536471,-4.878245701652353,-54.04667941153714,54.04667941153714
0.44214502069909933,0.9866094916170394,1.36986301369863,-0.07390480251084916,-4.542860188313687,-56.91138307656211,56.91138307656211
0.4545998100145669,0.9879018221279819,1.4090019569471623,-0.06952934461828668,-4.2147008463715006,-59.837615967661336,59.837615967661336
0.4670545993300345,0.9890944770679312,1.4481409001956946,-0.06525948819789654,-3.89446161484224,-62.82394380847775,62.82394380847775
0.4795093886455021,0.9901949537049268,1.487279843444227,-0.061103729393175724,-3.5827797044881793,-65.8688798021604,65.8688798021604
0.4919641779609697,0.991210423128244,1.5264187866927592,-0.057069787477141545,-3.2802340607856157,-68.97088478431948,68.97088478431948
0.5044189672764373,0.9921477229667054,1.5655577299412915,-0.05316458940595352,-2.987344205446514,-72.12836750500033,72.12836750500033
0.5168737565919048,0.9930133516858215,1.6046966731898238,-0.04939425940675838,-2.7045694555068787,-75.33968504271913,75.33968504271913
0.5293285459073724,0.9938134642430522,1.643835616438356,-0.04576411355136305,-2.4323085163522284,-78.60314335307707,78.60314335307707
0.5417833352228401,0.994553868895674,1.6829745596868884,-0.04227865923308962,-2.1708994424817214,-81.91699795394224,81.91699795394224
0.5542381245383076,0.9952400249697275,1.7221135029354206,-0.038941599431165,-1.920619957337375,-85.27945474864254,85.27945474864254
0.5666929138537752,0.9958770414155694,1.761252446183953,-0.03575584161548258,-1.6816881211611934,-88.68867098806236,88.68867098806236
0.5791477031692428,0.9964696759911332,1.8003913894324852,-0.03272351111478264,-1.454263333608698,-92.14275637197751,92.14275637197751
0.5916024924847104,0.9970223349320989,1.8395303326810175,-0.029845968743430134,-1.23844765575726,-95.6397742894022,95.6397742894022
0.6040572818001779,0.9975390729846334,1.8786692759295498,-0.027123832456221818,-1.0342874342166364,-99.17774319715959,99.17774319715959
0.6165120711156455,0.9980235936949359,1.917808219178082,-0.024557002777196458,-0.8417752082897343,-102.75463813532576,102.75463813532576
0.6289668604311132,0.9984792498666735,1.9569471624266144,-0.022144691727396706,-0.6608518795547529,-106.36839237764137,106.36839237764137
0.6414216497465808,0.9989090441161027,1.9960861056751467,-0.019885454958068854,-0.49140912185516394,-110.0168992144336,110.0168992144336
0.6538764390620483,0.9993156294715775,2.035225048923679,-0.017777226779981895,-0.33329200849864216,-113.6980138650512,113.6980138650512
0.6663312283775159,0.9997013099827884,2.0743639921722115,-0.01581735776648234,-0.1863018324861756,-117.40955551628015,117.40955551628015
0.6787860176929835,1.0000680413218561,2.1135029354207435,-0.014002654597621579,-0.05019909482161844,-121.14930948269891,121.14930948269891
0.691240807008451,1.0004174313768333,2.152641878669276,-0.012329421805231566,0.07529336460763258,-124.91502948441986,124.91502948441986
0.7036955963239186,1.0007507408547085,2.191780821917808,-0.01079350507418002,0.19048711943649854,-128.7044400371895,128.7044400371895
