k,diff
0.0,0.03097862301866139
0.03913894324853229,0.0023315191232483254
0.07827788649706457,0.0038270711655893352
0.11741682974559686,0.005696017795434244
0.15655577299412915,0.00794187380032578
0.19569471624266144,0.010568598664781381
0.23483365949119372,0.013580467792188244
0.273972602739726,0.016981927218206516
0.3131115459882583,0.020777434261912364
0.3522504892367906,0.024971287028522693
0.3913894324853229,0.02956744613701162
0.43052837573385516,0.03456935245503423
0.46966731898238745,0.03997974497888013
0.5088062622309197,0.0458004832434491
0.547945205479452,0.05203237878964284
0.5870841487279843,0.05867504022881065
0.6262230919765166,0.06572673630921022
0.6653620352250489,0.07318428111987973
0.7045009784735812,0.08104294516679533
0.7436399217221135,0.08929639552120128
0.7827788649706457,0.0979366676042327
0.821917808219178,0.10695417045397781
0.8610567514677103,0.11633772653604035
0.9001956947162426,0.12607464632845233
0.9393346379647749,0.13615083709316345
0.9784735812133072,0.14655094438745597
1.0176125244618395,0.15725852410912777
1.0567514677103718,0.1682562420730931
1.095890410958904,0.17952609745827997
1.1350293542074363,0.19104966582340488
1.1741682974559686,0.20280835687189303
1.213307240704501,0.21478368167070827
1.2524461839530332,0.22695752371566003
1.2915851272015655,0.23931240793468223
1.3307240704500978,0.2518317615951393
1.36986301369863,0.2645001609821753
1.4090019569471623,0.2773035577639643
1.4481409001956946,0.29022947899348917
1.487279843444227,0.3032671948396637
1.5264187866927592,0.3164078481805912
1.5655577299412915,0.3296445404838969
1.6046966731898238,0.34297237189498075
1.643835616438356,0.3563884790447258
1.6829745596868884,0.36989300326726726
1.7221135029354206,0.3834703206707527
1.761252446183953,0.3971235638426298
1.8003913894324852,0.411024416869769
1.8395303326810175,0.4248631160614654
1.8786692759295498,0.438845585807801
1.917808219178082,0.45294775871115744
1.9569471624266144,0.46717378585897407
1.9960861056751467,0.4815299730325602
2.035225048923679,0.4960225298969567
2.0743639921722115,0.5106567629304279
2.1135029354207435,0.5254365112302137
2.152641878669276,0.5403636481485177
2.191780821917808,0.5554376144033419
2.2309197651663406,0.5706549788048831
2.2700587084148727,0.5860090310912267
2.309197651663405,0.6014894138869615
2.3483365949119372,0.61708180136148
2.3874755381604698,0.6327676320522198
2.426614481409002,0.6485239027212364
2.4657534246575343,0.6643230293653177
2.5048923679060664,0.6801327805437047
2.544031311154599,0.6959162871528211
2.583170254403131,0.7116321316211662
2.6223091976516635,0.7272345182821596
2.6614481409001955,0.7426735254050554
2.700587084148728,0.7578954380317846
2.73972602739726,0.7728431594102183
2.7788649706457926,0.7874566974249273
2.8180039138943247,0.8016737210157494
2.857142857142857,0.8154301801835508
2.8962818003913893,0.8286609817939699
2.935420743639922,0.8413007120529166
2.974559686888454,0.8532843952539846
3.0136986301369864,0.8645482772237933
3.0528375733855184,0.8750306208590004
3.091976516634051,0.884672500281221
3.131115459882583,0.8934185794984462
3.1702544031311155,0.9012178610788428
3.2093933463796476,0.9080243902665259
3.24853228962818,0.9137979002421783
3.287671232876712,0.9185043848741579
3.3268101761252447,0.9221165863373901
3.3659491193737767,0.9246143864354792
3.4050880626223092,0.9259850922827493
3.4442270058708413,0.9262236092110676
3.483365949119374,0.9253324962888154
3.522504892367906,0.9233219025937611
3.5616438356164384,0.9202093853243873
3.6007827788649704,0.91601961381458
3.639921722113503,0.9107839664640203
3.679060665362035,0.9045400303612254
3.7181996086105675,0.8973310158799741
3.7573385518590996,0.8892051006211226
3.796477495107632,0.8802147187121925
