k,diff
0.0,0.02033546465595293
0.03913894324853229,0.0015274327178542296
0.07827788649706457,0.002500674254579144
0.11741682974559686,0.003709924378709095
0.15655577299412915,0.005153051916309992
0.19569471624266144,0.0068275051146813315
0.23483365949119372,0.00873031222809395
0.273972602739726,0.010858082697581706
0.3131115459882583,0.013207009144134307
0.3522504892367906,0.015772870419815566
0.3913894324853229,0.018551035983811248
0.43052837573385516,0.021536471889838538
0.46966731898238745,0.024723748686882097
0.5088062622309197,0.028107051546483408
0.547945205479452,0.031680192935631624
0.5870841487279843,0.03543662815408055
0.6262230919765166,0.0393694740473034
0.6653620352250489,0.04347153119030578
0.7045009784735812,0.047735309811429705
0.7436399217221135,0.052153059687932934
0.7827788649706457,0.05671680419428293
0.821917808219178,0.061418378618165015
0.8610567514677103,0.06624947277588067
0.9001956947162426,0.07120167785610043
0.9393346379647749,0.07626653729650013
0.9784735812133072,0.0814356013496873
1.0176125244618395,0.08670048482162596
1.0567514677103718,0.09205292726583014
1.095890410958904,0.09748485469063173
1.1350293542074363,0.1029884415851754
1.1741682974559686,0.10855617179690569
1.213307240704501,0.1141808965042923
1.2524461839530332,0.11985588723335461
1.2915851272015655,0.12557488157923835
1.3307240704500978,0.13133211903285158
1.36986301369863,0.13712236410245104
1.4090019569471623,0.14294091379177942
1.4481409001956946,0.14878358648522827
1.487279843444227,0.15464668943934612
1.5264187866927592,0.16052696243060893
1.5655577299412915,0.16642149570667186
1.6046966731898238,0.17232762126718804
1.643835616438356,0.17824277768533747
1.6829745596868884,0.1841643501738659
1.7221135029354206,0.19008948937165826
1.761252446183953,0.1960149143108687
1.8003913894324852,0.20193670710772338
1.8395303326810175,0.20785010894320521
1.8786692759295498,0.21374932865889562
1.917808219178082,0.21962737655799813
1.9569471624266144,0.2254759365308665
1.9960861056751467,0.23128528920509694
2.035225048923679,0.2370442972964497
2.0743639921722115,0.242740461654936
2.1135029354207435,0.24836005273154171
2.152641878669276,0.2538883175553792
2.191780821917808,0.25930975716270055
2.2309197651663406,0.2646084642249349
