k,diff
0.0,-0.024328227344767583
0.03913894324853229,-0.0018264585633616381
0.07827788649706457,-0.0029882435779933214
0.11741682974559686,-0.004429616642533413
0.15655577299412915,-0.006146675175641436
0.19569471624266144,-0.008134793418681008
0.23483365949119372,-0.010388647696119635
0.273972602739726,-0.012902245777618726
0.3131115459882583,-0.015668960256778774
0.3522504892367906,-0.01868156581422109
0.3913894324853229,-0.021932280175763652
0.43052837573385516,-0.02541280851124339
0.46966731898238745,-0.02911439094769841
0.5088062622309197,-0.0330278527947816
0.547945205479452,-0.03714365700296063
0.5870841487279843,-0.04145195829968884
0.6262230919765166,-0.04594265837863887
0.6653620352250489,-0.05060546145551115
0.7045009784735812,-0.05542992945453662
0.7436399217221135,-0.060405536055265774
0.7827788649706457,-0.06552171881244995
0.821917808219178,-0.0707679285645737
0.8610567514677103,-0.07613367537038807
0.9001956947162426,-0.0816085702581173
0.9393346379647749,-0.08718236213832409
0.9784735812133072,-0.09284496931805064
1.0176125244618395,-0.09858650515838274
1.0567514677103718,-0.10439729753764837
1.095890410958904,-0.11026790191459401
1.1350293542074363,-0.11618910792648318
1.1741682974559686,-0.12215193960167703
1.213307240704501,-0.12814764941137646
1.2524461839530332,-0.13416770652551424
1.2915851272015655,-0.14020377977035814
1.3307240704500978,-0.14624771590596453
1.36986301369863,-0.15229151394694185
1.4090019569471623,-0.15832729633758502
1.4481409001956946,-0.16434727786064895
1.487279843444227,-0.17034373320548823
1.5264187866927592,-0.17630896414679498
1.5655577299412915,-0.18223526728828077
1.6046966731898238,-0.1881149033083913
1.643835616438356,-0.1939400686073931
1.6829745596868884,-0.19970287019982003
1.7221135029354206,-0.20539530462433486
1.761252446183953,-0.21100924155761902
1.8003913894324852,-0.21653641272202107
1.8395303326810175,-0.22196840657099992
1.8786692759295498,-0.22729666912458057
1.917808219178082,-0.2325125112117039
1.9569471624266144,-0.23760712225892533
1.9960861056751467,-0.2425715906488266
2.035225048923679,-0.24739693055713108
2.0743639921722115,-0.2520741150668777
2.1135029354207435,-0.2565941152517248
2.152641878669276,-0.260947944818692
2.191780821917808,-0.26512670980202113
2.2309197651663406,-0.2691216627012287
2.2700587084148727,-0.27292426035153516
2.309197651663405,-0.27652622468550625
2.3483365949119372,-0.27991960535628824
2.3874755381604698,-0.28309684285217496
2.426614481409002,-0.2860508299975002
2.4657534246575343,-0.288774967885433
2.5048923679060664,-0.2912632068799921
2.544031311154599,-0.2935100444133528
2.583170254403131,-0.2955103665292744
2.6223091976516635,-0.29725844958225134
2.6614481409001955,-0.29873548220162593
2.700587084148728,-0.3000633218161427
2.73972602739726,-0.30103178228949
2.7788649706457926,-0.30175815263101774
2.8180039138943247,-0.3022361779411922
2.857142857142857,-0.30246275369842657
2.8962818003913893,-0.30243984633184784
2.935420743639922,-0.3021710243471123
2.974559686888454,-0.3016610428669624
3.0136986301369864,-0.30091572337515604
3.0528375733855184,-0.299941891489349
3.091976516634051,-0.29874732550069316
3.131115459882583,-0.29734070257243816
3.1702544031311155,-0.29573153826230003
3.2093933463796476,-0.2939301178787521
3.24853228962818,-0.2919474193028555
3.287671232876712,-0.2897950274448555
3.3268101761252447,-0.2874850408195053
3.3659491193737767,-0.2850299709447537
3.4050880626223092,-0.28244263544428705
3.4442270058708413,-0.27973604588598544
3.483365949119374,-0.2769232915225883
3.522504892367906,-0.27401742022049724
3.5616438356164384,-0.27103131796771507
3.6007827788649704,-0.2679775884403073
3.639921722113503,-0.2648684341770009
3.679060665362035,-0.26171554096087934
3.7181996086105675,-0.25852996703302455
3.7573385518590996,-0.2553220387631727
3.796477495107632,-0.2521012543748702
3.835616438356164,-0.24887619726469357
3.8747553816046967,-0.2456544603667954
3.9138943248532287,-0.24244258289317866
3.9530332681017613,-0.23924600062783696
3.9921722113502933,-0.2360690107696497
4.031311154598826,-0.23291475210635237
4.070450097847358,-0.22978520106349354
4.109589041095891,-0.22668118391117886
4.148727984344423,-0.22360240513313556
4.187866927592955,-0.2205474916725505
4.227005870841487,-0.21751405247434175
4.26614481409002,-0.21449875245092276
4.305283757338552,-0.2114973997163654
4.344422700587084,-0.20850504466942965
4.383561643835616,-0.20551608926764597
4.422700587084149,-0.20252440462961196
4.461839530332681,-0.19952345493680035
4.500978473581213,-0.19650642548665598
4.540117416829745,-0.19346635267732104
4.579256360078278,-0.19039625368599644
4.61839530332681,-0.18728925363685445
4.657534246575342,-0.1841387081402175
4.6966731898238745,-0.18093831922028603
4.7358121330724074,-0.17768224282844614
