r,gr,k,Fg_k,S_k,G_k,D_k
0.004405580484050956,0.6805069805763972,0.0,-59.3745042100648,-414.6215294704536,1.9959405018558332,-1.9959405018558332
0.013216741452152868,0.6864455055994902,0.02932551319648094,-59.36867792278336,-414.5807454594835,0.04977581813983631,-0.04977581813983631
0.022027902420254777,0.6923511491720278,0.05865102639296188,-59.35120259754821,-414.4584181828375,0.07459135724240654,-0.07459135724240654
0.03083906338835669,0.6982222640659511,0.08797653958944282,-59.32208884738213,-414.25462193167493,0.10423115563401726,-0.10423115563401726
0.039650224356458603,0.7040572457698205,0.11730205278592376,-59.28135437129249,-413.9694805990474,0.13857540605470342,-0.13857540605470342
0.04846138532456051,0.7098545336904473,0.1466275659824047,-59.22902397017154,-413.6031677912008,0.17748481375605676,-0.17748481375605676
0.05727254629266242,0.7156126122555044,0.17595307917888564,-59.165129568948295,-413.15590698263804,0.22080094137984022,-0.22080094137984022
0.06608370726076433,0.7213300119173465,0.20527859237536658,-59.089710244882994,-412.62797171418094,0.2683466012348177,-0.2683466012348177
0.07489486822886625,0.7270053100553174,0.23460410557184752,-59.002812261860115,-412.0196858330208,0.31992629401136846,-0.31992629401136846
0.08370602919696815,0.7326371317767579,0.26392961876832843,-58.904489110502624,-411.3314237735184,0.37532669284771136,-0.37532669284771136
0.09251719016507007,0.7382241506157116,0.2932551319648094,-58.794801553892064,-410.56361087724446,0.43431717155840155,-0.43431717155840155
0.10132835113317198,0.7437650891296304,0.3225806451612903,-58.67381767864073,-409.71672375048513,0.4966503757199586,-0.4966503757199586
0.11013951210127389,0.7492587193939799,0.3519061583577713,-58.5416129510201,-408.7912906571407,0.562062835213565,-0.562062835213565
0.1189506730693758,0.7547038633954382,0.3812316715542522,-58.39827027780555,-407.7878919446389,0.6302756167140833,-0.6302756167140833
0.1277618340374777,0.7600993933242715,0.41055718475073316,-58.24388007144929,-406.70716050014505,0.7009950145251621,-0.7009950145251621
0.13657299500557962,0.7654442317670334,0.4398826979472141,-58.07854031914246,-405.54978223399723,0.7739132780634511,-0.7739132780634511
0.14538415597368154,0.7707373518007629,0.46920821114369504,-57.90235665527236,-404.3164965869065,0.8487093742086153,-0.8487093742086153
0.15419531694178346,0.7759777769902714,0.49853372434017595,-57.71544243672149,-403.0080970570504,0.9250497826541295,-0.9250497826541295
0.16300647790988537,0.7811645812902082,0.5278592375366569,-57.51791882039181,-401.6254317427427,1.0025893223110025,-1.0025893223110025
0.17181763887798726,0.7862968888539232,0.5571847507331378,-57.30991484226992,-400.16940389588945,1.0809720067508928,-1.0809720067508928
0.18062879984608918,0.7913738737512577,0.5865102639296188,-57.091567497276216,-398.6409724809335,1.1598319266026367,-1.1598319266026367
0.1894399608141911,0.7963947595976668,0.6158357771260997,-56.863021819063995,-397.041152733448,1.2387941567584808,-1.2387941567584808
0.198251121782293,0.8013588190971899,0.6451612903225806,-56.62443095885211,-395.3710167119648,1.317475686190377,-1.317475686190377
0.20706228275039493,0.8062653735020104,0.6744868035190615,-56.37595626228901,-393.63169383602303,1.3954863681293357,-1.3954863681293357
0.21587344371849682,0.8111137919914452,0.7038123167155426,-56.11776734325361,-391.8243714027753,1.4724298883223677,-1.4724298883223677
0.22468460468659873,0.8159034909733819,0.7331378299120235,-55.850042153403656,-389.9502950738256,1.5479047490415307,-1.5479047490415307
0.23349576565470065,0.820633933311284,0.7624633431085044,-55.57296704618253,-388.0107693232777,1.6215052665081013,-1.6215052665081013
0.24230692662280257,0.825304627480004,0.7917888563049853,-55.286736833892704,-386.00715783724894,1.6928225793565788,-1.6928225793565788
0.2511180875909045,0.8299151266537315,0.8211143695014663,-54.99155483633817,-383.94088385436714,1.7614456657853685,-1.7614456657853685
0.2599292485590064,0.834465027729501,0.8504398826979472,-54.68763291943145,-381.81343043602016,1.826962367015993,-1.826962367015993
0.2687404095271083,0.8389539702897382,0.8797653958944281,-54.37519152205229,-379.626340654366,1.8889604147210584,-1.8889604147210584
0.27755157049521023,0.8433816355073882,0.9090909090909091,-54.054459669337916,-377.3812176853654,1.9470284600960959,-1.9470284600960959
0.2863627314633121,0.8477477449972175,0.9384164222873901,-53.72567497047996,-375.0797247933597,2.00075710230777,-2.00075710230777
0.295173892431414,0.8520520596169037,0.967741935483871,-53.389083599001964,-372.7235851930137,2.049739914107043,-2.049739914107043
0.3039850533995159,0.856294378221556,0.9970674486803519,-53.044940253396454,-370.31458177377516,2.0935744624950976,-2.0935744624950976
0.31279621436761784,0.8604745363753163,1.0263929618768328,-52.69350809591529,-367.85455667140707,2.1318633224446497,-2.1318633224446497
0.32160737533571976,0.8645924050236871,1.0557184750733137,-52.33505866723165,-365.34541067062156,2.1642150818453425,-2.1642150818453425
0.3304185363038217,0.8686478891302278,1.0850439882697946,-51.96987177463281,-362.78910242242966,2.190245336053919,-2.190245336053919
0.3392296972719236,0.8726409262812369,1.1143695014662756,-51.598235351360145,-360.18764745952103,2.2095776707184798,-2.2095776707184798
0.3480408582400255,0.8765714852620038,1.1436950146627567,-51.220445284692524,-357.5431169928477,2.2218446319343115,-2.2218446319343115
0.3568520192081274,0.8804395646081853,1.1730205278592376,-50.83680521037393,-354.8576364726175,2.2266886833159023,-2.2266886833159023
0.36566318017622934,0.8842451911358129,1.2023460410557185,-50.447626271019864,-352.133383897139,2.2237631503079487,-2.2237631503079487
0.37447434114433126,0.887988418453379,1.2316715542521994,-50.053226836205084,-349.37258785343556,2.2127331530832492,-2.2127331530832492
0.3832855021124331,0.8916693254594039,1.2609970674486803,-49.65393218203998,-346.5775252742799,2.1932765308660693,-2.1932765308660693
0.39209666308053504,0.8952880148288054,1.2903225806451613,-49.25007412819023,-343.7505188973316,2.1650847626880383,-2.1650847626880383
0.40090782404863695,0.8988446114913391,1.3196480938416422,-48.84199063048613,-340.8939344134029,2.1278638928150886,-2.1278638928150886
0.40971898501673887,0.9023392611052881,1.348973607038123,-48.430025327510606,-338.0101772925742,2.0813354740381937,-2.0813354740381937
0.4185301459848408,0.905772128529516,1.3782991202346042,-48.01452703984732,-335.10168927893125,2.0252375497616963,-2.0252375497616963
0.4273413069529427,0.909143396296904,1.4076246334310851,-47.59584922101935,-332.17094454713543,1.9593257082330022,-1.9593257082330022
0.4361524679210446,0.9124532630921103,1.436950146627566,-47.17434935955146,-329.2204455168602,1.8833742627946075,-1.8833742627946075
0.44496362888914653,0.9157019422365148,1.466275659824047,-46.75038833204933,-326.2527183243453,1.7971776470129248,-1.7971776470129248
0.45377478985724845,0.9188896601830995,1.4956011730205279,-46.324329707702645,-323.2703079539185,1.7005521753323354,-1.7005521753323354
0.46258595082535037,0.9220166550239479,1.5249266862170088,-45.89653900518595,-320.27577303630164,1.5933384335123946,-1.5933384335123946
0.47139711179345223,0.9250831750129392,1.5542521994134897,-45.46738290354525,-317.27168032481677,1.4754047818589993,-1.4754047818589993
0.48020827276155414,0.9280894771061288,1.5835777126099706,-45.03722840931454,-314.26059886520176,1.3466528988541266,-1.3466528988541266
0.48901943372965606,0.9310358255222086,1.6129032258064515,-44.606441982797094,-311.24509387957966,1.2070272558555137,-1.2070272558555137
0.497830594697758,0.9339224903253561,1.6422287390029326,-44.17538862715965,-308.22772039011755,1.0565326672446522,-1.0565326672446522
0.5066417556658599,0.9367497460326806,1.6715542521994136,-43.74443094471422,-305.2110166129995,0.895269863058104,-0.895269863058104
0.5154529166339619,0.9395178702483892,1.7008797653958945,-43.31392816548697,-302.1974971584088,0.7235159089716993,-0.7235159089716993
0.5242640776020637,0.942227142326709,1.7302052785923754,-42.884235153880894,-299.18964607716623,0.5419340593123496,-0.5419340593123496
0.5330752385701656,0.9448778420655046,1.7595307917888563,-42.455701399914346,-296.1899097994004,0.35224679716912327,-0.35224679716912327
0.5418863995382676,0.9474702484324511,1.7888563049853372,-42.028670002141205,-293.2006900149884,0.16026093926824123,-0.16026093926824123
0.5506975605063694,0.9500046383255366,1.8181818181818181,-41.60347664991401,-290.22433654939806,0.48742323641898716,-0.48742323641898716
0.5595087214744714,0.9524812853695845,1.847507331378299,-41.18044861312194,-287.2631402918536,-0.6140541107037922,0.6140541107037922
0.5683198824425733,0.9549004587504042,1.8768328445747802,-40.7599037479019,-284.3193262353133,-0.6422495355886763,0.6422495355886763
0.5771310434106752,0.9572624220881054,1.906158357771261,-40.342149527070504,-281.39504668949354,-0.8696049909232431,0.8696049909232431
0.5859422043787771,0.9595674323510295,1.935483870967742,-39.927482104142214,-278.4923747289955,-1.1244226785456315,1.1244226785456315
0.5947533653468791,0.9618157388116839,1.964809384164223,-39.516185419775006,-275.61329793842503,-1.3951299936392154,1.3951299936392154
0.6035645263149809,0.9640075820459906,1.9941348973607038,-39.108530359311004,-272.75971251517706,-1.6787963249109545,1.6787963249109545
0.6123756872830828,0.9661431929770891,2.0234604105571847,-38.704773969754086,-269.9334177882786,-1.9742429690890748,1.9742429690890748
0.6211868482511848,0.9682227919648823,2.0527859237536656,-38.30515874404811,-267.13611120833673,-2.280827409319958,2.280827409319958
0.6299980092192866,0.970246587942425,2.0821114369501466,-37.9099119798943,-264.3693838592601,-2.5981082166591865,2.5981082166591865
0.6388091701873886,0.9722147776002181,2.1114369501466275,-37.51924521958339,-261.6347165370837,-2.92572675943894,2.92572675943894
0.6476203311554904,0.9741275446194033,2.1407624633431084,-37.13335377643081,-258.9334764350157,-3.26335819991533,3.26335819991533
0.6564314921235924,0.975985058954785,2.1700879765395893,-36.752416352408474,-256.2669144668593,-3.610688827611687,3.610688827611687
0.6652426530916943,0.9777874761685743,2.19941348973607,-36.376594750485495,-253.63616325339848,-3.96740474557323,3.96740474557323
0.6740538140597963,0.9795349368156752,2.228739002932551,-36.006033684045185,-251.0422357883163,-4.33318594737185,4.33318594737185
0.6828649750278981,0.9812275658812931,2.2580645161290325,-35.64086068456243,-248.48602479193704,-4.7077031605679025,4.7077031605679025
0.6916761359960001,0.9828654722715973,2.2873900293255134,-35.28118610752882,-245.96830275270173,-5.090616204974611,5.090616204974611
0.700487296964102,0.9844487483581082,2.3167155425219943,-34.92710323543051,-243.48972264801355,-5.481573228017049,5.481573228017049
0.7092984579322038,0.9859774695764535,2.346041055718475,-34.57868847543875,-241.05081932807127,-5.880210473771727,5.880210473771727
0.7181096189003058,0.9874516940800635,2.375366568914956,-34.23600164839084,-238.65201153873588,-6.286152391689475,6.286152391689475
0.7269207798684076,0.9888714624493614,2.404692082111437,-33.899086364639274,-236.2936045524749,-6.699011970638694,6.699011970638694
0.7357319408365096,0.9902367974569315,2.434017595307918,-33.567970481448924,-233.97579337014247,-7.11839122819872,7.11839122819872
0.7445431018046115,0.9915477038891191,2.463343108504399,-33.2426666358387,-231.69866645087092,-7.5438818106979175,7.5438818106979175
0.7533542627727134,0.9928041684244667,2.4926686217008798,-32.923172846108905,-229.46220992276233,-7.975065674673859,7.975065674673859
0.7621654237408153,0.9940061595693465,2.5219941348973607,-32.609473174772035,-227.26631222340424,-8.411515829756775,8.411515829756775
0.7709765847089173,0.9951536276511008,2.5513196480938416,-32.30153844521963,-225.1107691165374,-8.852797128854679,8.852797128854679
0.7797877456770191,0.996246504868959,2.5806451612903225,-31.999327004207014,-222.9952890294491,-9.298467095239277,9.298467095239277
0.7885989066451211,0.997284705402949,2.6099706744868034,-31.702785522120173,-220.91949865484122,-9.748076778637198,9.748076778637198
0.797410067613223,0.9982681255809801,2.6392961876832843,-31.411849822995684,-218.88294876096978,-10.201171634056717,10.201171634056717
0.8062212285813248,0.9991966441042076,2.6686217008797652,-31.126445736387005,-216.88512015470903,-10.65729241821543,10.65729241821543
0.8150323895494268,1.0000701223307633,2.697947214076246,-30.846489963396476,-214.92542974377534,-11.115976099213137,11.115976099213137
0.8238435505175287,1.0008884046178539,2.727272727272727,-30.571890949510287,-213.00323664657202,-11.576756775633967,11.576756775633967
0.8326547114856306,1.0016513187221978,2.7565982404692084,-30.302549757267773,-211.1178483008744,-12.03916660167375,12.03916660167375
0.8414658724537325,1.002358676258699,2.7859237536656893,-30.038360932254715,-209.26852652578302,-12.502736715167556,12.502736715167556
0.8502770334218345,1.0030102732171977,2.8152492668621703,-29.779213356416868,-207.45449349491807,-12.966998165618959,12.966998165618959
0.8590881943899363,1.0036058905370853,2.844574780058651,-29.524991083232564,-205.67493758262793,-13.431482839497559,13.431482839497559
0.8678993553580383,1.0041452947394882,2.873900293255132,-29.275574149847294,-203.92901904893105,-13.895724380222859,13.895724380222859
0.8767105163261402,1.0046282386166712,2.903225806451613,-29.030839361849203,-202.21587553294444,-14.359259100345634,14.359259100345634
0.8855216772942421,1.0050544619782318,2.932551319648094,-28.790661046939057,-200.5346273285734,-14.821626883559357,14.821626883559357
0.894332838262344,1.0054236924535849,2.961876832844575,-28.55491177431484,-198.88438242020388,-15.282372074251535,15.282372074251535
0.9031439992304459,1.0057356463501574,2.9912023460410557,-28.323463037139252,-197.26424125997477,-15.741044352383991,15.741044352383991
0.9119551601985478,1.0059900295666349,3.0205278592375366,-28.096185895984192,-195.67330127188933,-16.197199591587392,16.197199591587392
0.9207663211666497,1.0061865385605102,3.0498533724340176,-27.87295158164178,-194.11066107149244,-16.650400698414764,16.650400698414764
0.9295774821347517,1.006324861369107,3.0791788856304985,-27.65363205615572,-192.57542439309003,-17.10021843078955,17.10021843078955
0.9383886431028535,1.0064046786831493,3.1085043988269794,-27.438100531354436,-191.06670371948104,-17.54623219374943,17.54623219374943
0.9471998040709555,1.0064256649718664,3.1378299120234603,-27.226231944559004,-189.58362361191303,-17.988030810685302,17.988030810685302
0.9560109650390574,1.0063874896585079,3.167155425219941,-27.01790339149251,-188.12532374044758,-18.42521326833409,18.42521326833409
0.9648221260071593,1.006289818345062,3.196480938416422,-26.81299451673347,-186.6909616171343,-18.857389433888088,18.857389433888088
0.9736332869752612,1.0061323140848601,3.225806451612903,-26.611387862335718,-185.27971503635,-19.2841807426523,19.2841807426523
0.9824444479433632,1.0059146387016304,3.2551319648093844,-26.412969175481393,-183.89078422836974,-19.70522085478417,19.70522085478417
0.991255608911465,1.0056364541534977,3.2844574780058653,-26.217627676244284,-182.52339373370998,-20.120156279726427,20.120156279726427
1.0000667698795669,1.005297426181153,3.313782991202346,-26.02525628672027,-181.1767940070419,-20.52864696705398,20.52864696705398
1.0088779308476687,1.0049368171538695,3.343108504398827,-25.83575182293168,-179.85026276052176,-20.93036686252918,20.93036686252918
1.0176890918157708,1.0045926551688156,3.372434017595308,-25.64901515103586,-178.54310605725104,-21.32500442827679,21.32500442827679
