r,gr,k,Fg_k,S_k,G_k,D_k
0.003115975922167724,0.6457512508376189,0.0,-13.303397360042817,-38.91019208012845,4.065776469707856,-4.065776469707856
0.009347927766503172,0.6497556650950721,0.009770395701025891,-13.303220180433083,-38.909660541299246,0.032584513583862586,-0.032584513583862586
0.01557987961083862,0.6537522743689739,0.019540791402051783,-13.302688659815793,-38.90806597944738,0.038589215777513355,-0.038589215777513355
0.02181183145517407,0.6577406396405456,0.029311187103077674,-13.301802852825986,-38.90540855847796,0.045094490559591534,-0.045094490559591534
0.028043783299509517,0.6617203251334081,0.039081582804103565,-13.300562850519839,-38.901688551559516,0.052098175183958303,-0.052098175183958303
0.034275735143844965,0.6656908984424688,0.048851978505129456,-13.298968780371272,-38.89690634111382,0.059597940500065276,-0.059597940500065276
0.040507686988180414,0.6696519306590012,0.05862237420615535,-13.297020806267232,-38.891062418801695,0.06759129157585733,-0.06759129157585733
0.04673963883251586,0.6736029964919394,0.06839276990718124,-13.294719128501605,-38.884157385504814,0.0760755683557669,-0.0760755683557669
0.05297159067685131,0.6775436743851966,0.07816316560820713,-13.292063983767724,-38.87619195130317,0.08504794636527702,-0.08504794636527702
0.05920354252118676,0.681473546630986,0.08793356130923302,-13.289055645149533,-38.8671669354486,0.09450543746057281,-0.09450543746057281
0.0654354943655222,0.6853921994790514,0.09770395701025891,-13.285694422111288,-38.85708326633386,0.10444489061876013,-0.10444489061876013
0.07166744620985765,0.6892992232417491,0.1074743527112848,-13.281980660485857,-38.84594198145757,0.11486299277249563,-0.11486299277249563
0.0778993980541931,0.693194212394921,0.1172447484123107,-13.277914742461558,-38.83374422738467,0.1257562696880967,-0.1257562696880967
0.08413134989852855,0.6970767656745076,0.1270151441133366,-13.27349708656752,-38.820491259702564,0.13712108688502983,-0.13712108688502983
0.090363301742864,0.700946486168845,0.13678553981436248,-13.268728147657535,-38.80618444297261,0.14895365059889615,-0.14895365059889615
0.09659525358719945,0.704802981406615,0.14655593551538837,-13.263608416892364,-38.79082525067709,0.1612500087853127,-0.1612500087853127
0.1028272054315349,0.7086458634403953,0.15632633121641426,-13.258138421720485,-38.77441526516145,0.17400605216725365,-0.17400605216725365
0.10905915727587034,0.7124747489257883,0.16609672691744015,-13.252318725857227,-38.75695617757168,0.18721751532192626,-0.18721751532192626
0.11529110912020579,0.7162892591960952,0.17586712261846604,-13.246149929262256,-38.73844978778676,0.20087997781192032,-0.20087997781192032
0.12152306096454124,0.7200890203325137,0.18563751831949193,-13.239632668115355,-38.718898004346066,0.21498886535328893,-0.21498886535328893
0.1277550128088767,0.7238736632298433,0.19540791402051783,-13.232767614790525,-38.698302844371575,0.2295394510278919,-0.2295394510278919
0.13398696465321214,0.7276428236576846,0.20517830972154372,-13.22555547782823,-38.67666643348469,0.24452685653464412,-0.24452685653464412
0.14021891649754759,0.7313961423171258,0.2149487054225696,-13.217997001905886,-38.65399100571766,0.25994605347984756,-0.25994605347984756
0.14645086834188303,0.7351332648929138,0.2247191011235955,-13.210092967806421,-38.63027890341927,0.2757918647087379,-0.2757918647087379
