r,gr,k,Fg_k,S_k,G_k,D_k
0.004405580484050956,0.6258167238002104,0.0,-2.3882557129028457,-1.8659068554834146,2.6354902588948192,-2.6354902588948192
0.013216741452152868,0.6313002448985086,0.019550342130987292,-2.388110753862703,-1.8657329046352435,0.06605958984681747,-0.06605958984681747
0.022027902420254777,0.6367763282382772,0.039100684261974585,-2.3876759543512382,-1.865211145221486,0.08922697164061029,-0.08922697164061029
0.03083906338835669,0.6422439654333163,0.05865102639296188,-2.386951547146408,-1.8643418565756895,0.11581886947408525,-0.11581886947408525
0.039650224356458603,0.6477021490364763,0.07820136852394917,-2.3859379200483386,-1.8631255040580061,0.14580844755967282,-0.14580844755967282
0.04846138532456051,0.653149872953135,0.09775171065493646,-2.3846356156345383,-1.861562738761446,0.17916544080762922,-0.17916544080762922
0.05727254629266242,0.6585861328469265,0.11730205278592376,-2.3830453309170094,-1.8596543971004111,0.21585618518949978,-0.21585618518949978
0.06608370726076433,0.6640099265375139,0.13685239491691104,-2.381167916901086,-1.8574015002813034,0.2558436515064734,-0.2558436515064734
0.07489486822886625,0.6694202543898081,0.15640273704789834,-2.3790043780457837,-1.8548052536549404,0.29908748252583045,-0.29908748252583045
0.08370602919696815,0.6748161196943794,0.17595307917888564,-2.3765558716253663,-1.8518670459504394,0.3455440334466192,-0.3455440334466192
0.09251719016507007,0.6801965290386494,0.19550342130987292,-2.373823706991841,-1.8485884483902089,0.39516641565171967,-0.39516641565171967
0.10132835113317198,0.6855604926685859,0.21505376344086022,-2.3708093447380145,-1.8449712136856173,0.44790454369955773,-0.44790454369955773
0.11013951210127389,0.6909070248405713,0.23460410557184752,-2.3675143957607294,-1.841017274912875,0.5037051855062364,-0.5037051855062364
0.1189506730693758,0.6962351441631925,0.2541544477028348,-2.3639406202238495,-1.8367287442686195,0.5625120156647072,-0.5625120156647072
0.1277618340374777,0.7015438739286795,0.27370478983382207,-2.360089926420566,-1.832107911704679,0.6242656718445602,-0.6242656718445602
0.13657299500557962,0.7068322424337766,0.2932551319648094,-2.3559643695345347,-1.8271572434414414,0.6889038142130178,-0.6889038142130178
0.14538415597368154,0.712099283289834,0.3128054740957967,-2.351566150299378,-1.8218793803592535,0.7563611878140948,-0.7563611878140948
0.15419531694178346,0.7173440357219394,0.33235581622678395,-2.34689761355604,-1.816277136267248,0.8265696878399825,-0.8265696878399825
0.16300647790988537,0.72256554485693,0.3519061583577713,-2.341961246707516,-1.8103534960490193,0.8994584277260544,-0.8994584277260544
0.17181763887798726,0.7277628620001544,0.37145650048875856,-2.336759678070437,-1.8041116136845243,0.9749538099969935,-0.9749538099969935
0.18062879984608918,0.7329350449008691,0.39100684261974583,-2.3312956751230494,-1.797554810147659,1.052979599789848,-1.052979599789848
0.1894399608141911,0.7380811580061897,0.41055718475073316,-2.3255721426491123,-1.7906865711789348,1.1334570009760512,-1.1334570009760512
0.198251121782293,0.7432002727035282,0.43010752688172044,-2.31959212077727,-1.783510544932724,1.2163047348022868,-1.2163047348022868
0.20706228275039493,0.7482914675514865,0.4496578690127077,-2.3133587829155093,-1.7760305394986111,1.3014391209671952,-1.3014391209671952
0.21587344371849682,0.753353828499183,0.46920821114369504,-2.306875433580332,-1.768250520296398,1.3887741610486497,-1.3887741610486497
0.22468460468659873,0.7583864490940295,0.4887585532746823,-2.300145506120339,-1.760174607344407,1.4782216241934627,-1.4782216241934627
0.23349576565470065,0.7633884306779849,0.5083088954056696,-2.293172560333996,-1.751807072400795,1.5696911349797662,-1.5696911349797662
0.24230692662280257,0.7683588825723447,0.5278592375366569,-2.2859602799813903,-1.7431523359776682,1.6630902633590476,-1.6630902633590476
0.2511180875909045,0.7732969222511411,0.5474095796676441,-2.2785124701899155,-1.7342149642278986,1.7583246165838606,-1.7583246165838606
