r,gr,k,Fg_k,S_k,G_k,D_k
0.0062273946577337935,0.6367445534075591,0.0,-0.1426444400659511,0.7147111198680978,1.0634880833012221,-1.0634880833012221
0.01868218397320138,0.6446048838597846,0.03913894324853229,-0.14256939410814157,0.7148612117837169,0.06426608863091951,-0.06426608863091951
0.03113697328866897,0.6524410585696969,0.07827788649706457,-0.1423443537671003,0.7153112924657994,0.10501433477336804,-0.10501433477336804
0.04359176260413655,0.6602499532471859,0.11741682974559686,-0.14196961247362314,0.7160607750527537,0.15542609193490736,-0.15542609193490736
0.05604655191960414,0.6680284714586173,0.15655577299412915,-0.1414456620488079,0.7171086759023841,0.21527126544748407,-0.21527126544748407
0.06850134123507173,0.6757735475825998,0.19569471624266144,-0.14077319682703474,0.7184536063459306,0.2842764945380308,-0.2842764945380308
0.08095613055053931,0.6834821496192582,0.23483365949119372,-0.13995311936425936,0.7200937612714813,0.3621262886438486,-0.3621262886438486
0.0934109198660069,0.6911512818493877,0.273972602739726,-0.1389865476665314,0.7220269046669372,0.44846433866345603,-0.44846433866345603
0.10586570918147449,0.6987779873353205,0.3131115459882583,-0.1378748238533799,0.7242503522932402,0.5428949975537499,-0.5428949975537499
0.11832049849694208,0.706359350260189,0.3522504892367906,-0.13661952414927153,0.7267609517014569,0.6449849239334755,-0.6449849239334755
0.13077528781240966,0.7138924981006786,0.3913894324853229,-0.1352224700735886,0.7295550598528229,0.7542648816138301,-0.7542648816138301
0.14323007712787725,0.7213746036306355,0.43052837573385516,-0.13368574067540406,0.7326285186491919,0.8702316872667963,-0.8702316872667963
0.15568486644334484,0.7288028867526031,0.46966731898238745,-0.1320116856337295,0.735976628732541,0.9923502977538039,-0.9923502977538039
0.16813965575881243,0.7361746161558612,0.5088062622309197,-0.13020293901696445,0.7395941219660711,1.1200560279852072,-1.1200560279852072
0.18059444507428002,0.743487110799726,0.547945205479452,-0.12826243346715616,0.7434751330656877,1.2527568895637613,-1.2527568895637613
0.1930492343897476,0.7507377412220329,0.5870841487279843,-0.12619341454570182,0.7476131709085964,1.3898360398939051,-1.3898360398939051
0.20550402370521517,0.7579239306731045,0.6262230919765166,-0.12399945494771303,0.7520010901045739,1.5306543309137706,-1.5306543309137706
0.21795881302068276,0.7650431560764946,0.6653620352250489,-0.1216844682630049,0.7566310634739902,1.6745529461381319,-1.6745529461381319
0.23041360233615035,0.7720929488182554,0.7045009784735812,-0.11925272193328962,0.7614945561334208,1.8208561142894064,-1.8208561142894064
0.24286839165161794,0.7790708953673343,0.7436399217221135,-0.11670884902853018,0.7665823019429396,1.9688738874481988,-1.9688738874481988
0.2553231809670855,0.7859746377301929,0.7827788649706457,-0.11405785844157709,0.7718842831168458,2.117904971376264,-2.117904971376264
0.2677779702825531,0.792801873743495,0.821917808219178,-0.11130514308033852,0.777389713839323,2.2672395954565188,-2.2672395954565188
0.2802327595980207,0.7995503572091825,0.8610567514677103,-0.10845648562211552,0.783087028755769,2.4161624095616645,-2.4161624095616645
0.2926875489134883,0.8062178978769295,0.9001956947162426,-0.10551806138675351,0.788963877226493,2.563955395101677,-2.563955395101677
0.30514233822895587,0.8128023612793912,0.9393346379647749,-0.10249643788535577,0.7950071242292884,2.7099007775151756,-2.7099007775151756
0.3175971275444235,0.8193016684262584,0.9784735812133072,-0.09939857061090772,0.8012028587781845,2.853283927557639,-2.853283927557639
0.33005191685989105,0.8257137953635085,1.0176125244618395,-0.09623179465764747,0.807536410684705,2.9933962388974655,-2.9933962388974655
0.34250670617535867,0.8320367726047476,1.0567514677103718,-0.09300381178861795,0.8139923764227641,3.1295379697589274,-3.1295379697589274
0.35496149549082623,0.8382686844418636,1.095890410958904,-0.08972267261656067,0.8205546547668787,3.2610210366418015,-3.2610210366418015
0.3674162848062938,0.8444076681426367,1.1350293542074363,-0.08639675362285879,0.8272064927542824,3.387171748499705,-3.387171748499705
0.3798710741217614,0.8504519130432086,1.1741682974559686,-0.08303472881290083,0.8339305423741983,3.5073334701634393,-3.5073334701634393
0.39232586343722897,0.8563996595436649,1.213307240704501,-0.07964553589381662,0.8407089282123668,3.620869204252438,-3.620869204252438
0.4047806527526966,0.862249198015171,1.2524461839530332,-0.076238336961269,0.847523326077462,3.7271640813141294,-3.7271640813141294
0.41723544206816415,0.867998867627372,1.2915851272015655,-0.07282247379446194,0.8543550524110761,3.8256277484672956,-3.8256277484672956
0.42969023138363177,0.8736470551049029,1.3307240704500978,-0.06940741798068409,0.8611851640386319,3.9156966473937804,-3.9156966473937804
0.44214502069909933,0.8791921934220271,1.36986301369863,-0.0660027162197977,0.8679945675604046,3.9968361731156294,-3.9968361731156294
0.4545998100145669,0.8846327604445073,1.4090019569471623,-0.06261793129172301,0.874764137416554,4.068542705612528,-4.068542705612528
0.4670545993300345,0.8899672775279127,1.4481409001956946,-0.05926257930219647,0.8814748413956071,4.130345506965946,-4.130345506965946
0.4795093886455021,0.8951943080815744,1.487279843444227,-0.05594606394949243,0.8881078721010152,4.181808477363189,-4.181808477363189
0.4919641779609697,0.9003124561074498,1.5264187866927592,-0.0526776086726897,0.8946447826546206,4.222531763950025,-4.222531763950025
0.5044189672764373,0.9053203647230929,1.5655577299412915,-0.04946618764564111,0.9010676247087178,4.252153217184077,-4.252153217184077
0.5168737565919048,0.9102167146779103,1.6046966731898238,-0.046320456665406,0.907359086669188,4.270349690006204,-4.270349690006204
0.5293285459073724,0.9150002228717735,1.643835616438356,-0.043248685045249466,0.913502629909501,4.276838175818751,-4.276838175818751
